"Plot Title: 10442667"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442667, SEN S/N: 10442667, LBL: byrneslab_GOM2015)","Host Connected (LGR S/N: 10442667)","Coupler Attached (LGR S/N: 10442667)","Stopped (LGR S/N: 10442667)","End Of File (LGR S/N: 10442667)"
14844,16/06/15 20:45:00,53.274,,,,
14845,16/06/15 21:15:00,53.274,,,,
14846,16/06/15 21:45:00,53.274,,,,
14847,16/06/15 22:15:00,53.449,,,,
14848,16/06/15 22:45:00,53.798,,,,
14849,16/06/15 23:15:00,53.798,,,,
14850,16/06/15 23:45:00,53.973,,,,
14851,16/06/16 00:15:00,54.147,,,,
14852,16/06/16 00:45:00,54.322,,,,
14853,16/06/16 01:15:00,54.495,,,,
14854,16/06/16 01:45:00,54.669,,,,
14855,16/06/16 02:15:00,54.842,,,,
14856,16/06/16 02:45:00,54.669,,,,
14857,16/06/16 03:15:00,54.669,,,,
14858,16/06/16 03:45:00,54.669,,,,
14859,16/06/16 04:15:00,54.669,,,,
14860,16/06/16 04:45:00,54.669,,,,
14861,16/06/16 05:15:00,54.669,,,,
14862,16/06/16 05:45:00,54.669,,,,
14863,16/06/16 06:15:00,54.495,,,,
14864,16/06/16 06:45:00,54.669,,,,
14865,16/06/16 07:15:00,54.495,,,,
14866,16/06/16 07:45:00,54.147,,,,
14867,16/06/16 08:15:00,54.147,,,,
14868,16/06/16 08:45:00,53.973,,,,
14869,16/06/16 09:15:00,53.798,,,,
14870,16/06/16 09:45:00,53.973,,,,
14871,16/06/16 10:15:00,54.147,,,,
14872,16/06/16 10:45:00,54.147,,,,
14873,16/06/16 11:15:00,54.322,,,,
14874,16/06/16 11:45:00,54.495,,,,
14875,16/06/16 12:15:00,54.495,,,,
14876,16/06/16 12:45:00,54.495,,,,
14877,16/06/16 13:15:00,54.495,,,,
14878,16/06/16 13:45:00,54.669,,,,
14879,16/06/16 14:15:00,54.842,,,,
14880,16/06/16 14:45:00,55.017,,,,
14881,16/06/16 15:15:00,55.189,,,,
14882,16/06/16 15:45:00,55.189,,,,
14883,16/06/16 16:15:00,55.189,,,,
14884,16/06/16 16:45:00,55.189,,,,
14885,16/06/16 17:15:00,55.017,,,,
14886,16/06/16 17:45:00,54.669,,,,
14887,16/06/16 18:15:00,54.495,,,,
14888,16/06/16 18:45:00,54.322,,,,
14889,16/06/16 19:15:00,54.322,,,,
14890,16/06/16 19:45:00,54.322,,,,
14891,16/06/16 20:15:00,54.147,,,,
14892,16/06/16 20:45:00,53.973,,,,
14893,16/06/16 21:15:00,54.147,,,,
14894,16/06/16 21:45:00,54.495,,,,
14895,16/06/16 22:15:00,55.189,,,,
14896,16/06/16 22:45:00,55.537,,,,
14897,16/06/16 23:15:00,55.711,,,,
14898,16/06/16 23:45:00,55.884,,,,
14899,16/06/17 00:15:00,56.057,,,,
14900,16/06/17 00:45:00,56.057,,,,
14901,16/06/17 01:15:00,56.057,,,,
14902,16/06/17 01:45:00,55.884,,,,
14903,16/06/17 02:15:00,55.884,,,,
14904,16/06/17 02:45:00,55.884,,,,
14905,16/06/17 03:15:00,55.884,,,,
14906,16/06/17 03:45:00,55.711,,,,
14907,16/06/17 04:15:00,55.711,,,,
14908,16/06/17 04:45:00,55.884,,,,
14909,16/06/17 05:15:00,55.884,,,,
14910,16/06/17 05:45:00,56.057,,,,
14911,16/06/17 06:15:00,56.230,,,,
14912,16/06/17 06:45:00,55.364,,,,
14913,16/06/17 07:15:00,54.495,,,,
14914,16/06/17 07:45:00,53.973,,,,
14915,16/06/17 08:15:00,53.973,,,,
14916,16/06/17 08:45:00,53.798,,,,
14917,16/06/17 09:15:00,53.973,,,,
14918,16/06/17 09:45:00,54.147,,,,
14919,16/06/17 10:15:00,54.322,,,,
14920,16/06/17 10:45:00,54.495,,,,
14921,16/06/17 11:15:00,54.322,,,,
14922,16/06/17 11:45:00,54.495,,,,
14923,16/06/17 12:15:00,54.842,,,,
14924,16/06/17 12:45:00,55.364,,,,
14925,16/06/17 13:15:00,55.537,,,,
14926,16/06/17 13:45:00,55.711,,,,
14927,16/06/17 14:15:00,56.230,,,,
14928,16/06/17 14:45:00,56.750,,,,
14929,16/06/17 15:15:00,57.268,,,,
14930,16/06/17 15:45:00,57.268,,,,
14931,16/06/17 16:15:00,57.096,,,,
14932,16/06/17 16:45:00,57.096,,,,
14933,16/06/17 17:15:00,56.923,,,,
14934,16/06/17 17:45:00,56.750,,,,
14935,16/06/17 18:15:00,56.577,,,,
14936,16/06/17 18:45:00,56.404,,,,
14937,16/06/17 19:15:00,56.404,,,,
14938,16/06/17 19:45:00,56.230,,,,
14939,16/06/17 20:15:00,56.057,,,,
14940,16/06/17 20:45:00,55.711,,,,
14941,16/06/17 21:15:00,55.537,,,,
14942,16/06/17 21:45:00,55.537,,,,
14943,16/06/17 22:15:00,55.364,,,,
14944,16/06/17 22:45:00,55.537,,,,
14945,16/06/17 23:15:00,55.711,,,,
14946,16/06/17 23:45:00,55.884,,,,
14947,16/06/18 00:15:00,56.230,,,,
14948,16/06/18 00:45:00,56.577,,,,
14949,16/06/18 01:15:00,56.577,,,,
14950,16/06/18 01:45:00,56.750,,,,
14951,16/06/18 02:15:00,56.923,,,,
14952,16/06/18 02:45:00,56.923,,,,
14953,16/06/18 03:15:00,56.923,,,,
14954,16/06/18 03:45:00,57.096,,,,
14955,16/06/18 04:15:00,57.268,,,,
14956,16/06/18 04:45:00,56.750,,,,
14957,16/06/18 05:15:00,56.230,,,,
14958,16/06/18 05:45:00,56.057,,,,
14959,16/06/18 06:15:00,56.230,,,,
14960,16/06/18 06:45:00,56.404,,,,
14961,16/06/18 07:15:00,56.577,,,,
14962,16/06/18 07:45:00,55.537,,,,
14963,16/06/18 08:15:00,55.364,,,,
14964,16/06/18 08:45:00,55.017,,,,
14965,16/06/18 09:15:00,54.842,,,,
14966,16/06/18 09:45:00,54.842,,,,
14967,16/06/18 10:15:00,54.842,,,,
14968,16/06/18 10:45:00,54.669,,,,
14969,16/06/18 11:15:00,54.322,,,,
14970,16/06/18 11:45:00,54.147,,,,
14971,16/06/18 12:15:00,54.147,,,,
14972,16/06/18 12:45:00,53.973,,,,
14973,16/06/18 13:15:00,53.798,,,,
14974,16/06/18 13:45:00,53.798,,,,
14975,16/06/18 14:15:00,54.147,,,,
14976,16/06/18 14:45:00,54.669,,,,
14977,16/06/18 15:15:00,55.364,,,,
14978,16/06/18 15:45:00,55.711,,,,
14979,16/06/18 16:15:00,56.057,,,,
14980,16/06/18 16:45:00,56.404,,,,
14981,16/06/18 17:15:00,56.577,,,,
14982,16/06/18 17:45:00,56.577,,,,
14983,16/06/18 18:15:00,56.577,,,,
14984,16/06/18 18:45:00,56.577,,,,
14985,16/06/18 19:15:00,56.577,,,,
14986,16/06/18 19:45:00,56.923,,,,
14987,16/06/18 20:15:00,57.268,,,,
14988,16/06/18 20:45:00,57.614,,,,
14989,16/06/18 21:15:00,57.785,,,,
14990,16/06/18 21:45:00,57.958,,,,
14991,16/06/18 22:15:00,57.958,,,,
14992,16/06/18 22:45:00,57.958,,,,
14993,16/06/18 23:15:00,58.131,,,,
14994,16/06/18 23:45:00,58.131,,,,
14995,16/06/19 00:15:00,58.303,,,,
14996,16/06/19 00:45:00,58.303,,,,
14997,16/06/19 01:15:00,58.131,,,,
14998,16/06/19 01:45:00,57.958,,,,
14999,16/06/19 02:15:00,57.785,,,,
15000,16/06/19 02:45:00,57.614,,,,
15001,16/06/19 03:15:00,57.441,,,,
15002,16/06/19 03:45:00,57.441,,,,
15003,16/06/19 04:15:00,57.441,,,,
15004,16/06/19 04:45:00,57.614,,,,
15005,16/06/19 05:15:00,57.785,,,,
15006,16/06/19 05:45:00,57.958,,,,
15007,16/06/19 06:15:00,57.958,,,,
15008,16/06/19 06:45:00,57.958,,,,
15009,16/06/19 07:15:00,57.785,,,,
15010,16/06/19 07:45:00,57.958,,,,
15011,16/06/19 08:15:00,57.958,,,,
15012,16/06/19 08:45:00,57.958,,,,
15013,16/06/19 09:15:00,57.958,,,,
15014,16/06/19 09:45:00,57.785,,,,
15015,16/06/19 10:15:00,57.614,,,,
15016,16/06/19 10:45:00,57.441,,,,
15017,16/06/19 11:15:00,57.441,,,,
15018,16/06/19 11:45:00,56.923,,,,
15019,16/06/19 12:15:00,56.750,,,,
15020,16/06/19 12:45:00,57.096,,,,
15021,16/06/19 13:15:00,57.268,,,,
15022,16/06/19 13:45:00,57.614,,,,
15023,16/06/19 14:15:00,57.958,,,,
15024,16/06/19 14:45:00,58.303,,,,
15025,16/06/19 15:15:00,58.820,,,,
15026,16/06/19 15:45:00,58.993,,,,
15027,16/06/19 16:15:00,58.993,,,,
15028,16/06/19 16:45:00,58.820,,,,
15029,16/06/19 17:15:00,58.820,,,,
15030,16/06/19 17:45:00,58.647,,,,
15031,16/06/19 18:15:00,58.647,,,,
15032,16/06/19 18:45:00,58.476,,,,
15033,16/06/19 19:15:00,58.303,,,,
15034,16/06/19 19:45:00,57.958,,,,
15035,16/06/19 20:15:00,57.958,,,,
15036,16/06/19 20:45:00,58.131,,,,
15037,16/06/19 21:15:00,58.131,,,,
15038,16/06/19 21:45:00,58.303,,,,
15039,16/06/19 22:15:00,58.303,,,,
15040,16/06/19 22:45:00,58.303,,,,
15041,16/06/19 23:15:00,58.303,,,,
15042,16/06/19 23:45:00,58.303,,,,
15043,16/06/20 00:15:00,58.303,,,,
15044,16/06/20 00:45:00,58.476,,,,
15045,16/06/20 01:15:00,58.476,,,,
15046,16/06/20 01:45:00,58.476,,,,
15047,16/06/20 02:15:00,58.303,,,,
15048,16/06/20 02:45:00,57.958,,,,
15049,16/06/20 03:15:00,57.958,,,,
15050,16/06/20 03:45:00,58.131,,,,
15051,16/06/20 04:15:00,58.303,,,,
15052,16/06/20 04:45:00,58.303,,,,
15053,16/06/20 05:15:00,58.303,,,,
15054,16/06/20 05:45:00,58.131,,,,
15055,16/06/20 06:15:00,57.268,,,,
15056,16/06/20 06:45:00,56.404,,,,
15057,16/06/20 07:15:00,57.268,,,,
15058,16/06/20 07:45:00,57.785,,,,
15059,16/06/20 08:15:00,58.131,,,,
15060,16/06/20 08:45:00,57.958,,,,
15061,16/06/20 09:15:00,58.131,,,,
15062,16/06/20 09:45:00,57.441,,,,
15063,16/06/20 10:15:00,57.096,,,,
15064,16/06/20 10:45:00,55.364,,,,
15065,16/06/20 11:15:00,55.017,,,,
15066,16/06/20 11:45:00,55.017,,,,
15067,16/06/20 12:15:00,55.364,,,,
15068,16/06/20 12:45:00,55.711,,,,
15069,16/06/20 13:15:00,57.268,,,,
15070,16/06/20 13:45:00,57.958,,,,
15071,16/06/20 14:15:00,58.303,,,,
15072,16/06/20 14:45:00,58.303,,,,
15073,16/06/20 15:15:00,58.303,,,,
15074,16/06/20 15:45:00,58.476,,,,
15075,16/06/20 16:15:00,58.647,,,,
15076,16/06/20 16:45:00,58.993,,,,
15077,16/06/20 17:15:00,59.164,,,,
15078,16/06/20 17:45:00,59.164,,,,
15079,16/06/20 18:15:00,59.164,,,,
15080,16/06/20 18:45:00,59.164,,,,
15081,16/06/20 19:15:00,59.164,,,,
15082,16/06/20 19:45:00,59.164,,,,
15083,16/06/20 20:15:00,58.993,,,,
15084,16/06/20 20:45:00,58.993,,,,
15085,16/06/20 21:15:00,58.993,,,,
15086,16/06/20 21:45:00,57.268,,,,
15087,16/06/20 22:15:00,56.577,,,,
15088,16/06/20 22:45:00,55.189,,,,
15089,16/06/20 23:15:00,53.449,,,,
15090,16/06/20 23:45:00,52.050,,,,
15091,16/06/21 00:15:00,51.172,,,,
15092,16/06/21 00:45:00,50.819,,,,
15093,16/06/21 01:15:00,50.819,,,,
15094,16/06/21 01:45:00,51.172,,,,
15095,16/06/21 02:15:00,51.523,,,,
15096,16/06/21 02:45:00,51.874,,,,
15097,16/06/21 03:15:00,51.699,,,,
15098,16/06/21 03:45:00,53.100,,,,
15099,16/06/21 04:15:00,55.017,,,,
15100,16/06/21 04:45:00,56.230,,,,
15101,16/06/21 05:15:00,56.923,,,,
15102,16/06/21 05:45:00,57.441,,,,
15103,16/06/21 06:15:00,57.785,,,,
15104,16/06/21 06:45:00,57.785,,,,
15105,16/06/21 07:15:00,57.785,,,,
15106,16/06/21 07:45:00,57.958,,,,
15107,16/06/21 08:15:00,57.958,,,,
15108,16/06/21 08:45:00,57.614,,,,
15109,16/06/21 09:15:00,58.303,,,,
15110,16/06/21 09:45:00,58.131,,,,
15111,16/06/21 10:15:00,54.842,,,,
15112,16/06/21 10:45:00,53.798,,,,
15113,16/06/21 11:15:00,52.225,,,,
15114,16/06/21 11:45:00,52.225,,,,
15115,16/06/21 12:15:00,51.346,,,,
15116,16/06/21 12:45:00,51.874,,,,
15117,16/06/21 13:15:00,52.225,,,,
15118,16/06/21 13:45:00,53.973,,,,
15119,16/06/21 14:15:00,55.537,,,,
15120,16/06/21 14:45:00,56.404,,,,
15121,16/06/21 15:15:00,56.577,,,,
15122,16/06/21 15:45:00,56.404,,,,
15123,16/06/21 16:15:00,56.577,,,,
15124,16/06/21 16:45:00,56.404,,,,
15125,16/06/21 17:15:00,58.476,,,,
15126,16/06/21 17:45:00,58.647,,,,
15127,16/06/21 18:15:00,57.785,,,,
15128,16/06/21 18:45:00,57.441,,,,
15129,16/06/21 19:15:00,57.441,,,,
15130,16/06/21 19:45:00,57.268,,,,
15131,16/06/21 20:15:00,57.268,,,,
15132,16/06/21 20:45:00,57.441,,,,
15133,16/06/21 21:15:00,57.614,,,,
15134,16/06/21 21:45:00,57.614,,,,
15135,16/06/21 22:15:00,56.230,,,,
15136,16/06/21 22:45:00,55.364,,,,
15137,16/06/21 23:15:00,53.798,,,,
15138,16/06/21 23:45:00,53.274,,,,
15139,16/06/22 00:15:00,52.925,,,,
15140,16/06/22 00:45:00,52.401,,,,
15141,16/06/22 01:15:00,52.050,,,,
15142,16/06/22 01:45:00,52.401,,,,
15143,16/06/22 02:15:00,51.874,,,,
15144,16/06/22 02:45:00,51.523,,,,
15145,16/06/22 03:15:00,51.172,,,,
15146,16/06/22 03:45:00,51.523,,,,
15147,16/06/22 04:15:00,53.798,,,,
15148,16/06/22 04:45:00,55.189,,,,
15149,16/06/22 05:15:00,56.230,,,,
15150,16/06/22 05:45:00,56.923,,,,
15151,16/06/22 06:15:00,57.268,,,,
15152,16/06/22 06:45:00,57.096,,,,
15153,16/06/22 07:15:00,56.750,,,,
15154,16/06/22 07:45:00,55.189,,,,
15155,16/06/22 08:15:00,55.017,,,,
15156,16/06/22 08:45:00,55.537,,,,
15157,16/06/22 09:15:00,55.537,,,,
15158,16/06/22 09:45:00,55.711,,,,
15159,16/06/22 10:15:00,55.537,,,,
15160,16/06/22 10:45:00,55.711,,,,
15161,16/06/22 11:15:00,55.189,,,,
15162,16/06/22 11:45:00,55.537,,,,
15163,16/06/22 12:15:00,56.230,,,,
15164,16/06/22 12:45:00,57.441,,,,
15165,16/06/22 13:15:00,57.958,,,,
15166,16/06/22 13:45:00,58.131,,,,
15167,16/06/22 14:15:00,56.923,,,,
15168,16/06/22 14:45:00,56.404,,,,
15169,16/06/22 15:15:00,55.189,,,,
15170,16/06/22 15:45:00,55.711,,,,
15171,16/06/22 16:15:00,55.189,,,,
15172,16/06/22 16:45:00,54.147,,,,
15173,16/06/22 17:15:00,54.495,,,,
15174,16/06/22 17:45:00,54.842,,,,
15175,16/06/22 18:15:00,55.364,,,,
15176,16/06/22 18:45:00,54.842,,,,
15177,16/06/22 19:15:00,55.364,,,,
15178,16/06/22 19:45:00,55.537,,,,
15179,16/06/22 20:15:00,54.842,,,,
15180,16/06/22 20:45:00,55.189,,,,
15181,16/06/22 21:15:00,55.189,,,,
15182,16/06/22 21:45:00,55.537,,,,
15183,16/06/22 22:15:00,55.537,,,,
15184,16/06/22 22:45:00,54.495,,,,
15185,16/06/22 23:15:00,54.495,,,,
15186,16/06/22 23:45:00,53.449,,,,
15187,16/06/23 00:15:00,52.925,,,,
15188,16/06/23 00:45:00,52.925,,,,
15189,16/06/23 01:15:00,52.925,,,,
15190,16/06/23 01:45:00,52.401,,,,
15191,16/06/23 02:15:00,53.623,,,,
15192,16/06/23 02:45:00,54.669,,,,
15193,16/06/23 03:15:00,55.189,,,,
15194,16/06/23 03:45:00,54.669,,,,
15195,16/06/23 04:15:00,55.711,,,,
15196,16/06/23 04:45:00,56.750,,,,
15197,16/06/23 05:15:00,56.230,,,,
15198,16/06/23 05:45:00,56.230,,,,
15199,16/06/23 06:15:00,56.057,,,,
15200,16/06/23 06:45:00,55.711,,,,
15201,16/06/23 07:15:00,56.057,,,,
15202,16/06/23 07:45:00,56.750,,,,
15203,16/06/23 08:15:00,57.096,,,,
15204,16/06/23 08:45:00,57.096,,,,
15205,16/06/23 09:15:00,57.096,,,,
15206,16/06/23 09:45:00,56.404,,,,
15207,16/06/23 10:15:00,55.537,,,,
15208,16/06/23 10:45:00,55.364,,,,
15209,16/06/23 11:15:00,54.669,,,,
15210,16/06/23 11:45:00,54.495,,,,
15211,16/06/23 12:15:00,53.798,,,,
15212,16/06/23 12:45:00,53.973,,,,
15213,16/06/23 13:15:00,55.017,,,,
15214,16/06/23 13:45:00,55.537,,,,
15215,16/06/23 14:15:00,56.057,,,,
15216,16/06/23 14:45:00,55.364,,,,
15217,16/06/23 15:15:00,54.669,,,,
15218,16/06/23 15:45:00,53.623,,,,
15219,16/06/23 16:15:00,54.147,,,,
15220,16/06/23 16:45:00,53.973,,,,
15221,16/06/23 17:15:00,54.322,,,,
15222,16/06/23 17:45:00,55.537,,,,
15223,16/06/23 18:15:00,56.404,,,,
15224,16/06/23 18:45:00,56.750,,,,
15225,16/06/23 19:15:00,57.441,,,,
15226,16/06/23 19:45:00,58.647,,,,
15227,16/06/23 20:15:00,57.096,,,,
15228,16/06/23 20:45:00,56.923,,,,
15229,16/06/23 21:15:00,56.923,,,,
15230,16/06/23 21:45:00,56.923,,,,
15231,16/06/23 22:15:00,56.057,,,,
15232,16/06/23 22:45:00,55.537,,,,
15233,16/06/23 23:15:00,55.884,,,,
15234,16/06/23 23:45:00,55.189,,,,
15235,16/06/24 00:15:00,57.441,,,,
15236,16/06/24 00:45:00,58.993,,,,
15237,16/06/24 01:15:00,58.993,,,,
15238,16/06/24 01:45:00,58.303,,,,
15239,16/06/24 02:15:00,57.614,,,,
15240,16/06/24 02:45:00,57.441,,,,
15241,16/06/24 03:15:00,55.884,,,,
15242,16/06/24 03:45:00,55.364,,,,
15243,16/06/24 04:15:00,55.364,,,,
15244,16/06/24 04:45:00,55.017,,,,
15245,16/06/24 05:15:00,53.973,,,,
15246,16/06/24 05:45:00,53.623,,,,
15247,16/06/24 06:15:00,53.274,,,,
15248,16/06/24 06:45:00,53.274,,,,
15249,16/06/24 07:15:00,53.798,,,,
15250,16/06/24 07:45:00,54.147,,,,
15251,16/06/24 08:15:00,54.495,,,,
15252,16/06/24 08:45:00,54.495,,,,
15253,16/06/24 09:15:00,54.669,,,,
15254,16/06/24 09:45:00,54.842,,,,
15255,16/06/24 10:15:00,54.669,,,,
15256,16/06/24 10:45:00,53.449,,,,
15257,16/06/24 11:15:00,53.623,,,,
15258,16/06/24 11:45:00,54.495,,,,
15259,16/06/24 12:15:00,53.973,,,,
15260,16/06/24 12:45:00,54.322,,,,
15261,16/06/24 13:15:00,54.669,,,,
15262,16/06/24 13:45:00,55.364,,,,
15263,16/06/24 14:15:00,55.364,,,,
15264,16/06/24 14:45:00,57.268,,,,
15265,16/06/24 15:15:00,58.476,,,,
15266,16/06/24 15:45:00,59.337,,,,
15267,16/06/24 16:15:00,59.337,,,,
15268,16/06/24 16:45:00,58.993,,,,
15269,16/06/24 17:15:00,58.993,,,,
15270,16/06/24 17:45:00,58.993,,,,
15271,16/06/24 18:15:00,58.303,,,,
15272,16/06/24 18:45:00,57.614,,,,
15273,16/06/24 19:15:00,57.268,,,,
15274,16/06/24 19:45:00,56.750,,,,
15275,16/06/24 20:15:00,56.750,,,,
15276,16/06/24 20:45:00,56.577,,,,
15277,16/06/24 21:15:00,56.923,,,,
15278,16/06/24 21:45:00,56.750,,,,
15279,16/06/24 22:15:00,56.404,,,,
15280,16/06/24 22:45:00,55.884,,,,
15281,16/06/24 23:15:00,55.884,,,,
15282,16/06/24 23:45:00,56.057,,,,
15283,16/06/25 00:15:00,55.711,,,,
15284,16/06/25 00:45:00,55.364,,,,
15285,16/06/25 01:15:00,55.711,,,,
15286,16/06/25 01:45:00,56.057,,,,
15287,16/06/25 02:15:00,56.750,,,,
15288,16/06/25 02:45:00,56.230,,,,
15289,16/06/25 03:15:00,56.230,,,,
15290,16/06/25 03:45:00,55.711,,,,
15291,16/06/25 04:15:00,55.017,,,,
15292,16/06/25 04:45:00,55.017,,,,
15293,16/06/25 05:15:00,54.842,,,,
15294,16/06/25 05:45:00,55.017,,,,
15295,16/06/25 06:15:00,55.189,,,,
15296,16/06/25 06:45:00,55.537,,,,
15297,16/06/25 07:15:00,55.364,,,,
15298,16/06/25 07:45:00,55.017,,,,
15299,16/06/25 08:15:00,54.322,,,,
15300,16/06/25 08:45:00,54.842,,,,
15301,16/06/25 09:15:00,54.842,,,,
15302,16/06/25 09:45:00,54.842,,,,
15303,16/06/25 10:15:00,55.711,,,,
15304,16/06/25 10:45:00,55.364,,,,
15305,16/06/25 11:15:00,55.537,,,,
15306,16/06/25 11:45:00,55.537,,,,
15307,16/06/25 12:15:00,56.577,,,,
15308,16/06/25 12:45:00,58.476,,,,
15309,16/06/25 13:15:00,59.680,,,,
15310,16/06/25 13:45:00,59.851,,,,
15311,16/06/25 14:15:00,60.195,,,,
15312,16/06/25 14:45:00,59.337,,,,
15313,16/06/25 15:15:00,58.131,,,,
15314,16/06/25 15:45:00,58.993,,,,
15315,16/06/25 16:15:00,59.508,,,,
15316,16/06/25 16:45:00,58.820,,,,
15317,16/06/25 17:15:00,59.164,,,,
15318,16/06/25 17:45:00,57.785,,,,
15319,16/06/25 18:15:00,56.230,,,,
15320,16/06/25 18:45:00,55.364,,,,
15321,16/06/25 19:15:00,54.842,,,,
15322,16/06/25 19:45:00,54.842,,,,
15323,16/06/25 20:15:00,54.842,,,,
15324,16/06/25 20:45:00,54.842,,,,
15325,16/06/25 21:15:00,54.842,,,,
15326,16/06/25 21:45:00,55.017,,,,
15327,16/06/25 22:15:00,55.364,,,,
15328,16/06/25 22:45:00,55.017,,,,
15329,16/06/25 23:15:00,55.017,,,,
15330,16/06/25 23:45:00,55.189,,,,
15331,16/06/26 00:15:00,55.884,,,,
15332,16/06/26 00:45:00,56.577,,,,
15333,16/06/26 01:15:00,56.750,,,,
15334,16/06/26 01:45:00,57.096,,,,
15335,16/06/26 02:15:00,57.958,,,,
15336,16/06/26 02:45:00,58.647,,,,
15337,16/06/26 03:15:00,59.508,,,,
15338,16/06/26 03:45:00,59.851,,,,
15339,16/06/26 04:15:00,58.820,,,,
15340,16/06/26 04:45:00,57.614,,,,
15341,16/06/26 05:15:00,57.614,,,,
15342,16/06/26 05:45:00,56.577,,,,
15343,16/06/26 06:15:00,54.842,,,,
15344,16/06/26 06:45:00,54.147,,,,
15345,16/06/26 07:15:00,55.189,,,,
15346,16/06/26 07:45:00,56.577,,,,
15347,16/06/26 08:15:00,56.750,,,,
15348,16/06/26 08:45:00,55.189,,,,
15349,16/06/26 09:15:00,54.147,,,,
15350,16/06/26 09:45:00,54.495,,,,
15351,16/06/26 10:15:00,55.884,,,,
15352,16/06/26 10:45:00,56.923,,,,
15353,16/06/26 11:15:00,56.923,,,,
15354,16/06/26 11:45:00,56.923,,,,
15355,16/06/26 12:15:00,57.441,,,,
15356,16/06/26 12:45:00,57.785,,,,
15357,16/06/26 13:15:00,59.508,,,,
15358,16/06/26 13:45:00,59.680,,,,
15359,16/06/26 14:15:00,59.164,,,,
15360,16/06/26 14:45:00,59.164,,,,
15361,16/06/26 15:15:00,60.368,,,,
15362,16/06/26 15:45:00,59.851,,,,
15363,16/06/26 16:15:00,59.680,,,,
15364,16/06/26 16:45:00,59.508,,,,
15365,16/06/26 17:15:00,59.851,,,,
15366,16/06/26 17:45:00,58.820,,,,
15367,16/06/26 18:15:00,58.303,,,,
15368,16/06/26 18:45:00,58.303,,,,
15369,16/06/26 19:15:00,58.647,,,,
15370,16/06/26 19:45:00,59.508,,,,
15371,16/06/26 20:15:00,58.303,,,,
15372,16/06/26 20:45:00,58.131,,,,
15373,16/06/26 21:15:00,58.476,,,,
15374,16/06/26 21:45:00,58.993,,,,
15375,16/06/26 22:15:00,59.337,,,,
15376,16/06/26 22:45:00,59.680,,,,
15377,16/06/26 23:15:00,60.024,,,,
15378,16/06/26 23:45:00,60.024,,,,
15379,16/06/27 00:15:00,60.539,,,,
15380,16/06/27 00:45:00,61.054,,,,
15381,16/06/27 01:15:00,61.227,,,,
15382,16/06/27 01:45:00,61.054,,,,
15383,16/06/27 02:15:00,60.883,,,,
15384,16/06/27 02:45:00,60.024,,,,
15385,16/06/27 03:15:00,59.508,,,,
15386,16/06/27 03:45:00,58.820,,,,
15387,16/06/27 04:15:00,57.958,,,,
15388,16/06/27 04:45:00,57.614,,,,
15389,16/06/27 05:15:00,56.923,,,,
15390,16/06/27 05:45:00,55.364,,,,
15391,16/06/27 06:15:00,53.973,,,,
15392,16/06/27 06:45:00,53.100,,,,
15393,16/06/27 07:15:00,53.623,,,,
15394,16/06/27 07:45:00,55.364,,,,
15395,16/06/27 08:15:00,56.057,,,,
15396,16/06/27 08:45:00,56.923,,,,
15397,16/06/27 09:15:00,57.441,,,,
15398,16/06/27 09:45:00,58.476,,,,
15399,16/06/27 10:15:00,60.195,,,,
15400,16/06/27 10:45:00,60.883,,,,
15401,16/06/27 11:15:00,61.227,,,,
15402,16/06/27 11:45:00,61.398,,,,
15403,16/06/27 12:15:00,60.368,,,,
15404,16/06/27 12:45:00,58.993,,,,
15405,16/06/27 13:15:00,56.230,,,,
15406,16/06/27 13:45:00,55.537,,,,
15407,16/06/27 14:15:00,57.441,,,,
15408,16/06/27 14:45:00,60.368,,,,
15409,16/06/27 15:15:00,60.368,,,,
15410,16/06/27 15:45:00,60.195,,,,
15411,16/06/27 16:15:00,59.680,,,,
15412,16/06/27 16:45:00,60.368,,,,
15413,16/06/27 17:15:00,60.368,,,,
15414,16/06/27 17:45:00,60.539,,,,
15415,16/06/27 18:15:00,60.539,,,,
15416,16/06/27 18:45:00,60.368,,,,
15417,16/06/27 19:15:00,60.368,,,,
15418,16/06/27 19:45:00,60.368,,,,
15419,16/06/27 20:15:00,60.368,,,,
15420,16/06/27 20:45:00,60.539,,,,
15421,16/06/27 21:15:00,60.368,,,,
15422,16/06/27 21:45:00,60.195,,,,
15423,16/06/27 22:15:00,60.024,,,,
15424,16/06/27 22:45:00,60.024,,,,
15425,16/06/27 23:15:00,60.024,,,,
15426,16/06/27 23:45:00,59.851,,,,
15427,16/06/28 00:15:00,60.024,,,,
15428,16/06/28 00:45:00,60.024,,,,
15429,16/06/28 01:15:00,60.024,,,,
15430,16/06/28 01:45:00,60.024,,,,
15431,16/06/28 02:15:00,60.024,,,,
15432,16/06/28 02:45:00,60.024,,,,
15433,16/06/28 03:15:00,58.647,,,,
15434,16/06/28 03:45:00,53.274,,,,
15435,16/06/28 04:15:00,51.523,,,,
15436,16/06/28 04:45:00,51.346,,,,
15437,16/06/28 05:15:00,51.172,,,,
15438,16/06/28 05:45:00,50.643,,,,
15439,16/06/28 06:15:00,49.582,,,,
15440,16/06/28 06:45:00,48.871,,,,
15441,16/06/28 07:15:00,49.228,,,,
15442,16/06/28 07:45:00,49.582,,,,
15443,16/06/28 08:15:00,49.228,,,,
15444,16/06/28 08:45:00,49.582,,,,
15445,16/06/28 09:15:00,49.759,,,,
