"Plot Title: 10442664"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442664, SEN S/N: 10442664)","Coupler Attached (LGR S/N: 10442664)","Host Connected (LGR S/N: 10442664)","Stopped (LGR S/N: 10442664)","End Of File (LGR S/N: 10442664)"
17042,07/10/15 08:30:00 AM,55.017,,,,
17043,07/10/15 09:00:00 AM,54.842,,,,
17044,07/10/15 09:30:00 AM,54.495,,,,
17045,07/10/15 10:00:00 AM,54.322,,,,
17046,07/10/15 10:30:00 AM,54.322,,,,
17047,07/10/15 11:00:00 AM,54.322,,,,
17048,07/10/15 11:30:00 AM,54.842,,,,
17049,07/10/15 12:00:00 PM,55.537,,,,
17050,07/10/15 12:30:00 PM,56.230,,,,
17051,07/10/15 01:00:00 PM,56.750,,,,
17052,07/10/15 01:30:00 PM,56.230,,,,
17053,07/10/15 02:00:00 PM,55.711,,,,
17054,07/10/15 02:30:00 PM,56.230,,,,
17055,07/10/15 03:00:00 PM,56.750,,,,
17056,07/10/15 03:30:00 PM,57.441,,,,
17057,07/10/15 04:00:00 PM,57.268,,,,
17058,07/10/15 04:30:00 PM,56.923,,,,
17059,07/10/15 05:00:00 PM,56.750,,,,
17060,07/10/15 05:30:00 PM,57.785,,,,
17061,07/10/15 06:00:00 PM,58.476,,,,
17062,07/10/15 06:30:00 PM,58.131,,,,
17063,07/10/15 07:00:00 PM,57.614,,,,
17064,07/10/15 07:30:00 PM,57.441,,,,
17065,07/10/15 08:00:00 PM,57.441,,,,
17066,07/10/15 08:30:00 PM,57.785,,,,
17067,07/10/15 09:00:00 PM,57.441,,,,
17068,07/10/15 09:30:00 PM,57.096,,,,
17069,07/10/15 10:00:00 PM,57.441,,,,
17070,07/10/15 10:30:00 PM,57.441,,,,
17071,07/10/15 11:00:00 PM,57.096,,,,
17072,07/10/15 11:30:00 PM,57.096,,,,
17073,07/11/15 12:00:00 AM,57.268,,,,
17074,07/11/15 12:30:00 AM,57.268,,,,
17075,07/11/15 01:00:00 AM,57.096,,,,
17076,07/11/15 01:30:00 AM,57.268,,,,
17077,07/11/15 02:00:00 AM,57.614,,,,
17078,07/11/15 02:30:00 AM,57.268,,,,
17079,07/11/15 03:00:00 AM,57.268,,,,
17080,07/11/15 03:30:00 AM,57.614,,,,
17081,07/11/15 04:00:00 AM,57.441,,,,
17082,07/11/15 04:30:00 AM,56.750,,,,
17083,07/11/15 05:00:00 AM,56.404,,,,
17084,07/11/15 05:30:00 AM,55.537,,,,
17085,07/11/15 06:00:00 AM,55.189,,,,
17086,07/11/15 06:30:00 AM,55.189,,,,
17087,07/11/15 07:00:00 AM,55.537,,,,
17088,07/11/15 07:30:00 AM,55.537,,,,
17089,07/11/15 08:00:00 AM,55.711,,,,
17090,07/11/15 08:30:00 AM,56.057,,,,
17091,07/11/15 09:00:00 AM,56.230,,,,
17092,07/11/15 09:30:00 AM,56.057,,,,
17093,07/11/15 10:00:00 AM,56.230,,,,
17094,07/11/15 10:30:00 AM,56.230,,,,
17095,07/11/15 11:00:00 AM,56.230,,,,
17096,07/11/15 11:30:00 AM,56.057,,,,
17097,07/11/15 12:00:00 PM,56.057,,,,
17098,07/11/15 12:30:00 PM,56.230,,,,
17099,07/11/15 01:00:00 PM,56.577,,,,
17100,07/11/15 01:30:00 PM,56.577,,,,
17101,07/11/15 02:00:00 PM,56.577,,,,
17102,07/11/15 02:30:00 PM,56.577,,,,
17103,07/11/15 03:00:00 PM,56.750,,,,
17104,07/11/15 03:30:00 PM,56.923,,,,
17105,07/11/15 04:00:00 PM,56.923,,,,
17106,07/11/15 04:30:00 PM,56.577,,,,
17107,07/11/15 05:00:00 PM,56.923,,,,
17108,07/11/15 05:30:00 PM,59.680,,,,
17109,07/11/15 06:00:00 PM,60.883,,,,
17110,07/11/15 06:30:00 PM,61.569,,,,
17111,07/11/15 07:00:00 PM,61.741,,,,
17112,07/11/15 07:30:00 PM,60.539,,,,
17113,07/11/15 08:00:00 PM,60.539,,,,
17114,07/11/15 08:30:00 PM,60.024,,,,
17115,07/11/15 09:00:00 PM,58.820,,,,
17116,07/11/15 09:30:00 PM,58.476,,,,
17117,07/11/15 10:00:00 PM,58.131,,,,
17118,07/11/15 10:30:00 PM,57.614,,,,
17119,07/11/15 11:00:00 PM,56.750,,,,
17120,07/11/15 11:30:00 PM,55.884,,,,
17121,07/12/15 12:00:00 AM,55.884,,,,
17122,07/12/15 12:30:00 AM,56.230,,,,
17123,07/12/15 01:00:00 AM,56.750,,,,
17124,07/12/15 01:30:00 AM,57.268,,,,
17125,07/12/15 02:00:00 AM,57.268,,,,
17126,07/12/15 02:30:00 AM,57.785,,,,
17127,07/12/15 03:00:00 AM,57.958,,,,
17128,07/12/15 03:30:00 AM,57.958,,,,
17129,07/12/15 04:00:00 AM,57.958,,,,
17130,07/12/15 04:30:00 AM,57.268,,,,
17131,07/12/15 05:00:00 AM,56.230,,,,
17132,07/12/15 05:30:00 AM,55.711,,,,
17133,07/12/15 06:00:00 AM,56.750,,,,
17134,07/12/15 06:30:00 AM,55.537,,,,
17135,07/12/15 07:00:00 AM,54.495,,,,
17136,07/12/15 07:30:00 AM,55.189,,,,
17137,07/12/15 08:00:00 AM,56.577,,,,
17138,07/12/15 08:30:00 AM,56.750,,,,
17139,07/12/15 09:00:00 AM,57.268,,,,
17140,07/12/15 09:30:00 AM,56.404,,,,
17141,07/12/15 10:00:00 AM,56.230,,,,
17142,07/12/15 10:30:00 AM,56.750,,,,
17143,07/12/15 11:00:00 AM,57.268,,,,
17144,07/12/15 11:30:00 AM,57.614,,,,
17145,07/12/15 12:00:00 PM,57.958,,,,
17146,07/12/15 12:30:00 PM,58.131,,,,
17147,07/12/15 01:00:00 PM,57.614,,,,
17148,07/12/15 01:30:00 PM,57.268,,,,
17149,07/12/15 02:00:00 PM,57.268,,,,
17150,07/12/15 02:30:00 PM,57.614,,,,
17151,07/12/15 03:00:00 PM,57.614,,,,
17152,07/12/15 03:30:00 PM,57.441,,,,
17153,07/12/15 04:00:00 PM,57.268,,,,
17154,07/12/15 04:30:00 PM,57.096,,,,
17155,07/12/15 05:00:00 PM,56.577,,,,
17156,07/12/15 05:30:00 PM,56.230,,,,
17157,07/12/15 06:00:00 PM,56.230,,,,
17158,07/12/15 06:30:00 PM,55.884,,,,
17159,07/12/15 07:00:00 PM,56.404,,,,
17160,07/12/15 07:30:00 PM,56.577,,,,
17161,07/12/15 08:00:00 PM,56.577,,,,
17162,07/12/15 08:30:00 PM,56.750,,,,
17163,07/12/15 09:00:00 PM,57.096,,,,
17164,07/12/15 09:30:00 PM,57.268,,,,
17165,07/12/15 10:00:00 PM,57.096,,,,
17166,07/12/15 10:30:00 PM,56.057,,,,
17167,07/12/15 11:00:00 PM,55.884,,,,
17168,07/12/15 11:30:00 PM,55.884,,,,
17169,07/13/15 12:00:00 AM,55.711,,,,
17170,07/13/15 12:30:00 AM,55.364,,,,
17171,07/13/15 01:00:00 AM,55.537,,,,
17172,07/13/15 01:30:00 AM,55.711,,,,
17173,07/13/15 02:00:00 AM,55.364,,,,
17174,07/13/15 02:30:00 AM,55.017,,,,
17175,07/13/15 03:00:00 AM,55.364,,,,
17176,07/13/15 03:30:00 AM,55.711,,,,
17177,07/13/15 04:00:00 AM,55.711,,,,
17178,07/13/15 04:30:00 AM,55.537,,,,
17179,07/13/15 05:00:00 AM,55.364,,,,
17180,07/13/15 05:30:00 AM,55.364,,,,
17181,07/13/15 06:00:00 AM,55.884,,,,
17182,07/13/15 06:30:00 AM,55.884,,,,
17183,07/13/15 07:00:00 AM,55.537,,,,
17184,07/13/15 07:30:00 AM,55.364,,,,
17185,07/13/15 08:00:00 AM,55.537,,,,
17186,07/13/15 08:30:00 AM,56.404,,,,
17187,07/13/15 09:00:00 AM,56.577,,,,
17188,07/13/15 09:30:00 AM,56.404,,,,
17189,07/13/15 10:00:00 AM,56.577,,,,
17190,07/13/15 10:30:00 AM,56.923,,,,
17191,07/13/15 11:00:00 AM,57.441,,,,
17192,07/13/15 11:30:00 AM,57.614,,,,
17193,07/13/15 12:00:00 PM,57.441,,,,
17194,07/13/15 12:30:00 PM,57.096,,,,
17195,07/13/15 01:00:00 PM,57.096,,,,
17196,07/13/15 01:30:00 PM,57.441,,,,
17197,07/13/15 02:00:00 PM,57.785,,,,
17198,07/13/15 02:30:00 PM,57.785,,,,
17199,07/13/15 03:00:00 PM,57.614,,,,
17200,07/13/15 03:30:00 PM,57.441,,,,
17201,07/13/15 04:00:00 PM,57.268,,,,
17202,07/13/15 04:30:00 PM,56.577,,,,
17203,07/13/15 05:00:00 PM,56.230,,,,
17204,07/13/15 05:30:00 PM,56.230,,,,
17205,07/13/15 06:00:00 PM,55.884,,,,
17206,07/13/15 06:30:00 PM,55.884,,,,
17207,07/13/15 07:00:00 PM,55.537,,,,
17208,07/13/15 07:30:00 PM,56.057,,,,
17209,07/13/15 08:00:00 PM,57.096,,,,
17210,07/13/15 08:30:00 PM,58.131,,,,
17211,07/13/15 09:00:00 PM,57.958,,,,
17212,07/13/15 09:30:00 PM,58.647,,,,
17213,07/13/15 10:00:00 PM,58.993,,,,
17214,07/13/15 10:30:00 PM,58.303,,,,
17215,07/13/15 11:00:00 PM,58.647,,,,
17216,07/13/15 11:30:00 PM,58.993,,,,
17217,07/14/15 12:00:00 AM,58.820,,,,
17218,07/14/15 12:30:00 AM,58.476,,,,
17219,07/14/15 01:00:00 AM,58.303,,,,
17220,07/14/15 01:30:00 AM,58.131,,,,
17221,07/14/15 02:00:00 AM,58.303,,,,
17222,07/14/15 02:30:00 AM,58.476,,,,
17223,07/14/15 03:00:00 AM,58.647,,,,
17224,07/14/15 03:30:00 AM,58.647,,,,
17225,07/14/15 04:00:00 AM,58.476,,,,
17226,07/14/15 04:30:00 AM,57.614,,,,
17227,07/14/15 05:00:00 AM,56.577,,,,
17228,07/14/15 05:30:00 AM,56.230,,,,
17229,07/14/15 06:00:00 AM,56.230,,,,
17230,07/14/15 06:30:00 AM,56.404,,,,
17231,07/14/15 07:00:00 AM,56.230,,,,
17232,07/14/15 07:30:00 AM,55.537,,,,
17233,07/14/15 08:00:00 AM,55.364,,,,
17234,07/14/15 08:30:00 AM,56.057,,,,
17235,07/14/15 09:00:00 AM,56.750,,,,
17236,07/14/15 09:30:00 AM,57.268,,,,
17237,07/14/15 10:00:00 AM,57.268,,,,
17238,07/14/15 10:30:00 AM,57.268,,,,
17239,07/14/15 11:00:00 AM,57.614,,,,
17240,07/14/15 11:30:00 AM,58.131,,,,
17241,07/14/15 12:00:00 PM,58.647,,,,
17242,07/14/15 12:30:00 PM,58.820,,,,
17243,07/14/15 01:00:00 PM,58.303,,,,
17244,07/14/15 01:30:00 PM,58.131,,,,
17245,07/14/15 02:00:00 PM,58.647,,,,
17246,07/14/15 02:30:00 PM,58.131,,,,
17247,07/14/15 03:00:00 PM,57.785,,,,
17248,07/14/15 03:30:00 PM,57.614,,,,
17249,07/14/15 04:00:00 PM,57.441,,,,
17250,07/14/15 04:30:00 PM,56.923,,,,
17251,07/14/15 05:00:00 PM,56.577,,,,
17252,07/14/15 05:30:00 PM,56.404,,,,
17253,07/14/15 06:00:00 PM,56.577,,,,
17254,07/14/15 06:30:00 PM,58.303,,,,
17255,07/14/15 07:00:00 PM,60.368,,,,
17256,07/14/15 07:30:00 PM,61.227,,,,
17257,07/14/15 08:00:00 PM,61.741,,,,
17258,07/14/15 08:30:00 PM,62.254,,,,
17259,07/14/15 09:00:00 PM,62.598,,,,
17260,07/14/15 09:30:00 PM,62.598,,,,
17261,07/14/15 10:00:00 PM,62.598,,,,
17262,07/14/15 10:30:00 PM,62.598,,,,
17263,07/14/15 11:00:00 PM,62.598,,,,
17264,07/14/15 11:30:00 PM,62.425,,,,
17265,07/15/15 12:00:00 AM,61.227,,,,
17266,07/15/15 12:30:00 AM,60.195,,,,
17267,07/15/15 01:00:00 AM,58.476,,,,
17268,07/15/15 01:30:00 AM,56.750,,,,
17269,07/15/15 02:00:00 AM,55.711,,,,
17270,07/15/15 02:30:00 AM,55.017,,,,
17271,07/15/15 03:00:00 AM,55.884,,,,
17272,07/15/15 03:30:00 AM,56.750,,,,
17273,07/15/15 04:00:00 AM,56.923,,,,
17274,07/15/15 04:30:00 AM,56.750,,,,
17275,07/15/15 05:00:00 AM,57.268,,,,
17276,07/15/15 05:30:00 AM,57.614,,,,
17277,07/15/15 06:00:00 AM,57.614,,,,
17278,07/15/15 06:30:00 AM,57.268,,,,
17279,07/15/15 07:00:00 AM,56.923,,,,
17280,07/15/15 07:30:00 AM,56.750,,,,
17281,07/15/15 08:00:00 AM,55.537,,,,
17282,07/15/15 08:30:00 AM,55.884,,,,
17283,07/15/15 09:00:00 AM,56.230,,,,
17284,07/15/15 09:30:00 AM,56.057,,,,
17285,07/15/15 10:00:00 AM,56.404,,,,
17286,07/15/15 10:30:00 AM,57.096,,,,
17287,07/15/15 11:00:00 AM,57.785,,,,
17288,07/15/15 11:30:00 AM,57.958,,,,
17289,07/15/15 12:00:00 PM,57.958,,,,
17290,07/15/15 12:30:00 PM,58.303,,,,
17291,07/15/15 01:00:00 PM,58.820,,,,
17292,07/15/15 01:30:00 PM,59.164,,,,
17293,07/15/15 02:00:00 PM,59.508,,,,
17294,07/15/15 02:30:00 PM,59.337,,,,
17295,07/15/15 03:00:00 PM,58.993,,,,
17296,07/15/15 03:30:00 PM,58.820,,,,
17297,07/15/15 04:00:00 PM,58.476,,,,
17298,07/15/15 04:30:00 PM,58.131,,,,
17299,07/15/15 05:00:00 PM,57.958,,,,
17300,07/15/15 05:30:00 PM,58.303,,,,
17301,07/15/15 06:00:00 PM,58.993,,,,
17302,07/15/15 06:30:00 PM,59.680,,,,
17303,07/15/15 07:00:00 PM,60.368,,,,
17304,07/15/15 07:30:00 PM,60.195,,,,
17305,07/15/15 08:00:00 PM,59.851,,,,
17306,07/15/15 08:30:00 PM,58.476,,,,
17307,07/15/15 09:00:00 PM,57.096,,,,
17308,07/15/15 09:30:00 PM,56.577,,,,
17309,07/15/15 10:00:00 PM,55.884,,,,
17310,07/15/15 10:30:00 PM,56.577,,,,
17311,07/15/15 11:00:00 PM,57.268,,,,
17312,07/15/15 11:30:00 PM,57.268,,,,
17313,07/16/15 12:00:00 AM,57.096,,,,
17314,07/16/15 12:30:00 AM,56.750,,,,
17315,07/16/15 01:00:00 AM,56.404,,,,
17316,07/16/15 01:30:00 AM,56.057,,,,
17317,07/16/15 02:00:00 AM,56.230,,,,
17318,07/16/15 02:30:00 AM,56.057,,,,
17319,07/16/15 03:00:00 AM,56.923,,,,
17320,07/16/15 03:30:00 AM,57.785,,,,
17321,07/16/15 04:00:00 AM,57.958,,,,
17322,07/16/15 04:30:00 AM,58.647,,,,
17323,07/16/15 05:00:00 AM,58.993,,,,
17324,07/16/15 05:30:00 AM,58.820,,,,
17325,07/16/15 06:00:00 AM,58.303,,,,
17326,07/16/15 06:30:00 AM,57.785,,,,
17327,07/16/15 07:00:00 AM,56.923,,,,
17328,07/16/15 07:30:00 AM,56.404,,,,
17329,07/16/15 08:00:00 AM,56.057,,,,
17330,07/16/15 08:30:00 AM,56.057,,,,
17331,07/16/15 09:00:00 AM,55.884,,,,
17332,07/16/15 09:30:00 AM,55.537,,,,
17333,07/16/15 10:00:00 AM,55.017,,,,
17334,07/16/15 10:30:00 AM,54.842,,,,
17335,07/16/15 11:00:00 AM,54.842,,,,
17336,07/16/15 11:30:00 AM,55.017,,,,
17337,07/16/15 12:00:00 PM,55.711,,,,
17338,07/16/15 12:30:00 PM,56.057,,,,
17339,07/16/15 01:00:00 PM,56.750,,,,
17340,07/16/15 01:30:00 PM,57.785,,,,
17341,07/16/15 02:00:00 PM,58.303,,,,
17342,07/16/15 02:30:00 PM,58.993,,,,
17343,07/16/15 03:00:00 PM,58.820,,,,
17344,07/16/15 03:30:00 PM,58.820,,,,
17345,07/16/15 04:00:00 PM,58.993,,,,
17346,07/16/15 04:30:00 PM,59.337,,,,
17347,07/16/15 05:00:00 PM,59.680,,,,
17348,07/16/15 05:30:00 PM,60.195,,,,
17349,07/16/15 06:00:00 PM,60.539,,,,
17350,07/16/15 06:30:00 PM,60.883,,,,
17351,07/16/15 07:00:00 PM,61.227,,,,
17352,07/16/15 07:30:00 PM,61.227,,,,
17353,07/16/15 08:00:00 PM,61.054,,,,
17354,07/16/15 08:30:00 PM,61.054,,,,
17355,07/16/15 09:00:00 PM,60.883,,,,
17356,07/16/15 09:30:00 PM,60.712,,,,
17357,07/16/15 10:00:00 PM,60.539,,,,
17358,07/16/15 10:30:00 PM,59.508,,,,
17359,07/16/15 11:00:00 PM,58.647,,,,
17360,07/16/15 11:30:00 PM,57.096,,,,
17361,07/17/15 12:00:00 AM,55.711,,,,
17362,07/17/15 12:30:00 AM,54.842,,,,
17363,07/17/15 01:00:00 AM,54.495,,,,
17364,07/17/15 01:30:00 AM,54.147,,,,
17365,07/17/15 02:00:00 AM,53.973,,,,
17366,07/17/15 02:30:00 AM,53.798,,,,
17367,07/17/15 03:00:00 AM,53.798,,,,
17368,07/17/15 03:30:00 AM,53.449,,,,
17369,07/17/15 04:00:00 AM,53.274,,,,
17370,07/17/15 04:30:00 AM,52.925,,,,
17371,07/17/15 05:00:00 AM,52.750,,,,
17372,07/17/15 05:30:00 AM,52.925,,,,
17373,07/17/15 06:00:00 AM,53.623,,,,
17374,07/17/15 06:30:00 AM,54.147,,,,
17375,07/17/15 07:00:00 AM,55.711,,,,
17376,07/17/15 07:30:00 AM,57.268,,,,
17377,07/17/15 08:00:00 AM,58.647,,,,
17378,07/17/15 08:30:00 AM,59.337,,,,
17379,07/17/15 09:00:00 AM,58.993,,,,
17380,07/17/15 09:30:00 AM,59.164,,,,
17381,07/17/15 10:00:00 AM,59.337,,,,
17382,07/17/15 10:30:00 AM,59.508,,,,
17383,07/17/15 11:00:00 AM,59.337,,,,
17384,07/17/15 11:30:00 AM,59.337,,,,
17385,07/17/15 12:00:00 PM,59.680,,,,
17386,07/17/15 12:30:00 PM,60.024,,,,
17387,07/17/15 01:00:00 PM,59.508,,,,
17388,07/17/15 01:30:00 PM,59.164,,,,
17389,07/17/15 02:00:00 PM,58.820,,,,
17390,07/17/15 02:30:00 PM,58.647,,,,
17391,07/17/15 03:00:00 PM,58.647,,,,
17392,07/17/15 03:30:00 PM,58.476,,,,
17393,07/17/15 04:00:00 PM,58.131,,,,
17394,07/17/15 04:30:00 PM,57.958,,,,
17395,07/17/15 05:00:00 PM,58.303,,,,
17396,07/17/15 05:30:00 PM,58.303,,,,
17397,07/17/15 06:00:00 PM,58.647,,,,
17398,07/17/15 06:30:00 PM,59.680,,,,
17399,07/17/15 07:00:00 PM,60.539,,,,
17400,07/17/15 07:30:00 PM,60.368,,,,
17401,07/17/15 08:00:00 PM,60.195,,,,
17402,07/17/15 08:30:00 PM,60.024,,,,
17403,07/17/15 09:00:00 PM,60.368,,,,
17404,07/17/15 09:30:00 PM,60.195,,,,
17405,07/17/15 10:00:00 PM,60.195,,,,
17406,07/17/15 10:30:00 PM,60.368,,,,
17407,07/17/15 11:00:00 PM,61.054,,,,
17408,07/17/15 11:30:00 PM,61.398,,,,
17409,07/18/15 12:00:00 AM,61.227,,,,
17410,07/18/15 12:30:00 AM,60.368,,,,
17411,07/18/15 01:00:00 AM,59.508,,,,
17412,07/18/15 01:30:00 AM,60.368,,,,
17413,07/18/15 02:00:00 AM,60.883,,,,
17414,07/18/15 02:30:00 AM,60.368,,,,
17415,07/18/15 03:00:00 AM,59.680,,,,
17416,07/18/15 03:30:00 AM,59.851,,,,
17417,07/18/15 04:00:00 AM,60.539,,,,
17418,07/18/15 04:30:00 AM,61.398,,,,
17419,07/18/15 05:00:00 AM,61.054,,,,
17420,07/18/15 05:30:00 AM,60.712,,,,
17421,07/18/15 06:00:00 AM,60.539,,,,
17422,07/18/15 06:30:00 AM,60.539,,,,
17423,07/18/15 07:00:00 AM,60.195,,,,
17424,07/18/15 07:30:00 AM,59.851,,,,
17425,07/18/15 08:00:00 AM,59.851,,,,
17426,07/18/15 08:30:00 AM,59.851,,,,
17427,07/18/15 09:00:00 AM,59.680,,,,
17428,07/18/15 09:30:00 AM,59.851,,,,
17429,07/18/15 10:00:00 AM,59.851,,,,
17430,07/18/15 10:30:00 AM,59.337,,,,
17431,07/18/15 11:00:00 AM,59.851,,,,
17432,07/18/15 11:30:00 AM,60.024,,,,
17433,07/18/15 12:00:00 PM,59.680,,,,
17434,07/18/15 12:30:00 PM,59.851,,,,
17435,07/18/15 01:00:00 PM,59.337,,,,
17436,07/18/15 01:30:00 PM,59.508,,,,
17437,07/18/15 02:00:00 PM,59.508,,,,
17438,07/18/15 02:30:00 PM,59.680,,,,
17439,07/18/15 03:00:00 PM,60.195,,,,
17440,07/18/15 03:30:00 PM,60.712,,,,
17441,07/18/15 04:00:00 PM,61.227,,,,
17442,07/18/15 04:30:00 PM,61.054,,,,
17443,07/18/15 05:00:00 PM,60.539,,,,
17444,07/18/15 05:30:00 PM,60.368,,,,
17445,07/18/15 06:00:00 PM,59.851,,,,
17446,07/18/15 06:30:00 PM,59.680,,,,
17447,07/18/15 07:00:00 PM,59.851,,,,
17448,07/18/15 07:30:00 PM,60.195,,,,
17449,07/18/15 08:00:00 PM,60.368,,,,
17450,07/18/15 08:30:00 PM,60.368,,,,
17451,07/18/15 09:00:00 PM,60.539,,,,
17452,07/18/15 09:30:00 PM,60.195,,,,
17453,07/18/15 10:00:00 PM,59.680,,,,
17454,07/18/15 10:30:00 PM,60.024,,,,
17455,07/18/15 11:00:00 PM,59.851,,,,
17456,07/18/15 11:30:00 PM,59.164,,,,
17457,07/19/15 12:00:00 AM,58.993,,,,
17458,07/19/15 12:30:00 AM,58.647,,,,
17459,07/19/15 01:00:00 AM,58.647,,,,
17460,07/19/15 01:30:00 AM,58.303,,,,
17461,07/19/15 02:00:00 AM,58.131,,,,
17462,07/19/15 02:30:00 AM,57.614,,,,
17463,07/19/15 03:00:00 AM,57.441,,,,
17464,07/19/15 03:30:00 AM,57.614,,,,
17465,07/19/15 04:00:00 AM,57.441,,,,
17466,07/19/15 04:30:00 AM,57.268,,,,
17467,07/19/15 05:00:00 AM,57.268,,,,
17468,07/19/15 05:30:00 AM,57.441,,,,
17469,07/19/15 06:00:00 AM,57.785,,,,
17470,07/19/15 06:30:00 AM,57.785,,,,
17471,07/19/15 07:00:00 AM,57.785,,,,
17472,07/19/15 07:30:00 AM,58.647,,,,
17473,07/19/15 08:00:00 AM,59.851,,,,
17474,07/19/15 08:30:00 AM,60.539,,,,
17475,07/19/15 09:00:00 AM,60.883,,,,
17476,07/19/15 09:30:00 AM,60.883,,,,
17477,07/19/15 10:00:00 AM,60.883,,,,
17478,07/19/15 10:30:00 AM,60.712,,,,
17479,07/19/15 11:00:00 AM,60.539,,,,
17480,07/19/15 11:30:00 AM,60.539,,,,
17481,07/19/15 12:00:00 PM,60.883,,,,
17482,07/19/15 12:30:00 PM,61.227,,,,
17483,07/19/15 01:00:00 PM,61.398,,,,
17484,07/19/15 01:30:00 PM,61.569,,,,
17485,07/19/15 02:00:00 PM,61.227,,,,
17486,07/19/15 02:30:00 PM,61.398,,,,
17487,07/19/15 03:00:00 PM,60.883,,,,
17488,07/19/15 03:30:00 PM,60.024,,,,
17489,07/19/15 04:00:00 PM,59.508,,,,
17490,07/19/15 04:30:00 PM,59.164,,,,
17491,07/19/15 05:00:00 PM,58.993,,,,
17492,07/19/15 05:30:00 PM,58.647,,,,
17493,07/19/15 06:00:00 PM,58.476,,,,
17494,07/19/15 06:30:00 PM,58.476,,,,
17495,07/19/15 07:00:00 PM,58.647,,,,
17496,07/19/15 07:30:00 PM,59.337,,,,
17497,07/19/15 08:00:00 PM,59.680,,,,
17498,07/19/15 08:30:00 PM,59.851,,,,
17499,07/19/15 09:00:00 PM,60.195,,,,
17500,07/19/15 09:30:00 PM,60.195,,,,
17501,07/19/15 10:00:00 PM,60.195,,,,
17502,07/19/15 10:30:00 PM,60.195,,,,
17503,07/19/15 11:00:00 PM,60.368,,,,
17504,07/19/15 11:30:00 PM,60.712,,,,
17505,07/20/15 12:00:00 AM,61.227,,,,
17506,07/20/15 12:30:00 AM,61.569,,,,
17507,07/20/15 01:00:00 AM,61.741,,,,
17508,07/20/15 01:30:00 AM,61.912,,,,
17509,07/20/15 02:00:00 AM,61.912,,,,
17510,07/20/15 02:30:00 AM,61.569,,,,
17511,07/20/15 03:00:00 AM,60.712,,,,
17512,07/20/15 03:30:00 AM,59.508,,,,
17513,07/20/15 04:00:00 AM,58.820,,,,
17514,07/20/15 04:30:00 AM,58.476,,,,
17515,07/20/15 05:00:00 AM,58.131,,,,
17516,07/20/15 05:30:00 AM,57.785,,,,
17517,07/20/15 06:00:00 AM,57.785,,,,
17518,07/20/15 06:30:00 AM,57.785,,,,
17519,07/20/15 07:00:00 AM,58.647,,,,
17520,07/20/15 07:30:00 AM,58.820,,,,
17521,07/20/15 08:00:00 AM,58.993,,,,
17522,07/20/15 08:30:00 AM,59.337,,,,
17523,07/20/15 09:00:00 AM,59.337,,,,
17524,07/20/15 09:30:00 AM,59.337,,,,
17525,07/20/15 10:00:00 AM,58.820,,,,
17526,07/20/15 10:30:00 AM,58.303,,,,
17527,07/20/15 11:00:00 AM,58.131,,,,
17528,07/20/15 11:30:00 AM,59.337,,,,
17529,07/20/15 12:00:00 PM,60.883,,,,
17530,07/20/15 12:30:00 PM,61.227,,,,
17531,07/20/15 01:00:00 PM,61.398,,,,
17532,07/20/15 01:30:00 PM,61.227,,,,
17533,07/20/15 02:00:00 PM,60.883,,,,
17534,07/20/15 02:30:00 PM,60.712,,,,
17535,07/20/15 03:00:00 PM,61.227,,,,
17536,07/20/15 03:30:00 PM,62.083,,,,
17537,07/20/15 04:00:00 PM,62.083,,,,
17538,07/20/15 04:30:00 PM,61.569,,,,
17539,07/20/15 05:00:00 PM,61.227,,,,
17540,07/20/15 05:30:00 PM,60.883,,,,
17541,07/20/15 06:00:00 PM,60.712,,,,
17542,07/20/15 06:30:00 PM,60.539,,,,
17543,07/20/15 07:00:00 PM,60.712,,,,
17544,07/20/15 07:30:00 PM,60.712,,,,
17545,07/20/15 08:00:00 PM,60.539,,,,
17546,07/20/15 08:30:00 PM,60.024,,,,
17547,07/20/15 09:00:00 PM,59.508,,,,
17548,07/20/15 09:30:00 PM,59.164,,,,
17549,07/20/15 10:00:00 PM,58.820,,,,
17550,07/20/15 10:30:00 PM,58.131,,,,
17551,07/20/15 11:00:00 PM,57.785,,,,
17552,07/20/15 11:30:00 PM,57.785,,,,
17553,07/21/15 12:00:00 AM,57.785,,,,
17554,07/21/15 12:30:00 AM,58.131,,,,
17555,07/21/15 01:00:00 AM,58.647,,,,
17556,07/21/15 01:30:00 AM,58.303,,,,
17557,07/21/15 02:00:00 AM,58.993,,,,
17558,07/21/15 02:30:00 AM,58.647,,,,
17559,07/21/15 03:00:00 AM,59.508,,,,
17560,07/21/15 03:30:00 AM,59.680,,,,
17561,07/21/15 04:00:00 AM,59.337,,,,
17562,07/21/15 04:30:00 AM,59.337,,,,
17563,07/21/15 05:00:00 AM,59.680,,,,
17564,07/21/15 05:30:00 AM,60.024,,,,
17565,07/21/15 06:00:00 AM,59.851,,,,
17566,07/21/15 06:30:00 AM,59.508,,,,
17567,07/21/15 07:00:00 AM,59.508,,,,
17568,07/21/15 07:30:00 AM,59.337,,,,
17569,07/21/15 08:00:00 AM,59.337,,,,
17570,07/21/15 08:30:00 AM,59.680,,,,
17571,07/21/15 09:00:00 AM,59.851,,,,
17572,07/21/15 09:30:00 AM,59.851,,,,
17573,07/21/15 10:00:00 AM,59.680,,,,
17574,07/21/15 10:30:00 AM,59.508,,,,
